FRN,ProviderName,StateAbbr,TechCode,records,blocks
0006797849,"Fiber Technologies Networks, L.L.C.",OH,50,27935,27935
0006797849,"Fiber Technologies Networks, L.L.C.",PA,50,15656,15656
0006797849,"Fiber Technologies Networks, L.L.C.",RI,50,5176,5176
0006797849,"Fiber Technologies Networks, L.L.C.",WV,50,450,450
0006798847,"Fulltel, Inc.",OK,30,1,1
0006801401,"CommChoice of Iowa, LLC",IA,10,83,83
0006801401,"CommChoice of Iowa, LLC",IA,42,210,210
0006823991,BVU Authority,VA,50,13117,13117
0006831713,XCHANGE TELECOM CORP.,MD,11,1,1
0006831713,XCHANGE TELECOM CORP.,MN,30,1,1
0006831713,XCHANGE TELECOM CORP.,NJ,11,121,121
0006831713,XCHANGE TELECOM CORP.,NJ,30,6,6
0006831713,XCHANGE TELECOM CORP.,NJ,50,5,5
0006831713,XCHANGE TELECOM CORP.,NY,11,648,648
0006831713,XCHANGE TELECOM CORP.,NY,30,56,56
0006831713,XCHANGE TELECOM CORP.,NY,50,15,15
0006831713,XCHANGE TELECOM CORP.,NY,70,9931,9931
0006905178,"NORTHERN WIRELESS COMMUNICATIONS, INC.",ND,70,130,130
0006905178,"NORTHERN WIRELESS COMMUNICATIONS, INC.",SD,50,2,2
0006905178,"NORTHERN WIRELESS COMMUNICATIONS, INC.",SD,70,7712,7712
0006925440,Blountsville Telephone LLC,AL,10,285,285
0006925440,Blountsville Telephone LLC,AL,20,285,285
0006925440,Blountsville Telephone LLC,AL,50,75,75
0006965750,Nelson County Cablevision Corp,VA,40,141,141
0006993901,"Board of Water, Light & Sinking Fund Commissioners of the City of Dalton, Georgia d/b/a Dalton Utilities",GA,50,3131,3131
0006999155,"Dickey Rural Services, Inc.",ND,70,11461,11461
0007023948,"Polar Telcom, Inc.",ND,70,3757,3757
0007048473,Hallettsville Communications,TX,70,2029,2029
0007069867,The Community Agency,IA,41,504,504
0007069867,The Community Agency,IA,70,2527,2527
0007083470,"Arrowhead Electric Cooperative, Inc.",MN,50,906,906
0007096514,Osage Municipal Communications Utility,IA,42,218,218
0007096514,Osage Municipal Communications Utility,IA,70,91,91
0007096639,Chippewa Valley cable Inc.,WI,40,161,161
0007097355,"TOWERSTREAM, INC.",CA,70,874,874
0007097355,"TOWERSTREAM, INC.",FL,70,109,109
0007097355,"TOWERSTREAM, INC.",IL,70,190,190
0007097355,"TOWERSTREAM, INC.",KS,70,1,1
0007097355,"TOWERSTREAM, INC.",MA,70,294,294
0007097355,"TOWERSTREAM, INC.",NJ,70,54,54
0007097355,"TOWERSTREAM, INC.",NV,70,46,46
0007097355,"TOWERSTREAM, INC.",NY,70,543,543
0007097355,"TOWERSTREAM, INC.",PA,70,13,13
0007097355,"TOWERSTREAM, INC.",RI,70,32,32
0007097355,"TOWERSTREAM, INC.",TX,70,140,140
0007097355,"TOWERSTREAM, INC.",WA,70,24,24
0007129216,HunTel CableVision,NE,41,197,197
0007129216,HunTel CableVision,NE,70,10266,10266
0007131121,"CCI SYSTEMS, INC.",MI,42,89,89
0007131121,"CCI SYSTEMS, INC.",WI,42,957,957
0007135346,"North West Net, Inc.",OH,50,8,8
0007135346,"North West Net, Inc.",OH,70,7566,7566
0007183619,Partner Communications Cooperative,IA,11,432,432
0007183619,Partner Communications Cooperative,IA,12,157,157
0007183619,Partner Communications Cooperative,IA,40,141,141
0007183619,Partner Communications Cooperative,IA,41,150,150
0007183619,Partner Communications Cooperative,IA,50,462,462
0007196207,Alma Communications Company,MO,50,113,113
0007265572,"Global Telecom & Technology Americas, Inc.",AL,30,78,78
0007265572,"Global Telecom & Technology Americas, Inc.",AR,30,3,3
0007265572,"Global Telecom & Technology Americas, Inc.",AZ,30,548,548
0007265572,"Global Telecom & Technology Americas, Inc.",CA,30,1585,1585
0007265572,"Global Telecom & Technology Americas, Inc.",CO,30,261,261
0007265572,"Global Telecom & Technology Americas, Inc.",CT,30,68,68
0007265572,"Global Telecom & Technology Americas, Inc.",DC,30,83,83
0007265572,"Global Telecom & Technology Americas, Inc.",DE,30,40,40
0007265572,"Global Telecom & Technology Americas, Inc.",FL,30,532,532
0007265572,"Global Telecom & Technology Americas, Inc.",GA,30,218,218
0007265572,"Global Telecom & Technology Americas, Inc.",IA,30,201,201
0007265572,"Global Telecom & Technology Americas, Inc.",ID,30,1,1
0007265572,"Global Telecom & Technology Americas, Inc.",IL,30,357,357
0007265572,"Global Telecom & Technology Americas, Inc.",IN,30,99,99
0007265572,"Global Telecom & Technology Americas, Inc.",KS,30,29,29
0007265572,"Global Telecom & Technology Americas, Inc.",KY,30,61,61
0007265572,"Global Telecom & Technology Americas, Inc.",LA,30,88,88
0007265572,"Global Telecom & Technology Americas, Inc.",MA,30,320,320
0007265572,"Global Telecom & Technology Americas, Inc.",MD,30,529,529
0007265572,"Global Telecom & Technology Americas, Inc.",ME,30,3,3
0007265572,"Global Telecom & Technology Americas, Inc.",MI,30,153,153
0007265572,"Global Telecom & Technology Americas, Inc.",MN,30,170,170
0007265572,"Global Telecom & Technology Americas, Inc.",MO,30,103,103
0007265572,"Global Telecom & Technology Americas, Inc.",MS,30,33,33
0007265572,"Global Telecom & Technology Americas, Inc.",NC,30,196,196
0007265572,"Global Telecom & Technology Americas, Inc.",ND,30,11,11
0007265572,"Global Telecom & Technology Americas, Inc.",NE,30,60,60
0007265572,"Global Telecom & Technology Americas, Inc.",NH,30,28,28
0007265572,"Global Telecom & Technology Americas, Inc.",NJ,30,358,358
0007265572,"Global Telecom & Technology Americas, Inc.",NM,30,108,108
0007265572,"Global Telecom & Technology Americas, Inc.",NV,30,36,36
0007265572,"Global Telecom & Technology Americas, Inc.",NY,30,805,805
0007265572,"Global Telecom & Technology Americas, Inc.",OH,30,175,175
0007265572,"Global Telecom & Technology Americas, Inc.",OK,30,8,8
0007265572,"Global Telecom & Technology Americas, Inc.",OR,30,73,73
0007265572,"Global Telecom & Technology Americas, Inc.",PA,30,441,441
0007265572,"Global Telecom & Technology Americas, Inc.",RI,30,13,13
0007265572,"Global Telecom & Technology Americas, Inc.",SC,30,32,32
0007265572,"Global Telecom & Technology Americas, Inc.",SD,30,24,24
0007265572,"Global Telecom & Technology Americas, Inc.",TN,30,109,109
0007265572,"Global Telecom & Technology Americas, Inc.",TX,30,1073,1073
0007265572,"Global Telecom & Technology Americas, Inc.",UT,30,77,77
0007265572,"Global Telecom & Technology Americas, Inc.",VA,30,243,243
0007265572,"Global Telecom & Technology Americas, Inc.",VT,30,1,1
0007265572,"Global Telecom & Technology Americas, Inc.",WA,30,173,173
0007265572,"Global Telecom & Technology Americas, Inc.",WI,30,45,45
0007265572,"Global Telecom & Technology Americas, Inc.",WV,30,2,2
0007265572,"Global Telecom & Technology Americas, Inc.",WY,30,29,29
0007266703,"Daktel Communications, LLC",ND,50,1172,1172
0007287758,CynergyComm.net,MI,11,158,158
0007296999,"Optivon, Inc.",PR,30,129,129
0007299654,Getwireless.net,PA,70,6922,6922
0007299936,"Shellsburg Cablevision, Inc.",IA,40,1193,1193
0007299936,"Shellsburg Cablevision, Inc.",IA,50,1193,1193
0007299936,"Shellsburg Cablevision, Inc.",IA,70,1193,1193
0007345754,Windstream Norlight LLC,AR,50,1,1
0007345754,Windstream Norlight LLC,FL,30,4,4
0007345754,Windstream Norlight LLC,IL,30,11,11
0007345754,Windstream Norlight LLC,IN,30,448,448
0007345754,Windstream Norlight LLC,IN,50,25,25
0007345754,Windstream Norlight LLC,KY,30,812,812
0007345754,Windstream Norlight LLC,KY,50,41,41
0007345754,Windstream Norlight LLC,OH,30,8,8
0007345754,Windstream Norlight LLC,TN,30,164,164
0007345754,Windstream Norlight LLC,WI,30,42,42
0007345754,Windstream Norlight LLC,WI,50,8,8
0007389208,"Horizon Cable TV, Inc.",CA,42,112,112
0007427487,"Logix Communications, LP",OK,30,415,415
0007427487,"Logix Communications, LP",OK,50,64,64
0007427487,"Logix Communications, LP",TX,30,2917,2917
0007427487,"Logix Communications, LP",TX,50,1045,1045
0007435902,"AST Telecom, LLC",AS,42,13,13
0007435902,"AST Telecom, LLC",AS,50,7,7
0007435902,"AST Telecom, LLC",AS,70,13,13
0007452204,"Doylestown Communications, Inc. d/b/a Doylestown Cable TV",OH,10,289,289
0007452204,"Doylestown Communications, Inc. d/b/a Doylestown Cable TV",OH,41,287,287
0007452204,"Doylestown Communications, Inc. d/b/a Doylestown Cable TV",OH,50,361,361
0007458805,"Bloomingdale Communications, Inc.",MI,10,277,277
0007458805,"Bloomingdale Communications, Inc.",MI,50,20,20
0007466642,Tacoma Power dba Click! Network,WA,42,6701,6701
0007466642,Tacoma Power dba Click! Network,WA,50,209,209
0007472319,"Stratus Networks, Inc.",IL,50,4918,4918
0007491137,The Municipal Communications Utility of the City of Cedar Falls,IA,50,986,986
0007491137,The Municipal Communications Utility of the City of Cedar Falls,IA,70,789,789
0007494776,"Consolidated Communications Holdings, Inc.",CA,11,2340,2337
0007494776,"Consolidated Communications Holdings, Inc.",CA,30,28,26
0007494776,"Consolidated Communications Holdings, Inc.",CA,50,5259,5232
0007494776,"Consolidated Communications Holdings, Inc.",IA,10,1188,1188
0007494776,"Consolidated Communications Holdings, Inc.",IL,11,6233,6229
0007494776,"Consolidated Communications Holdings, Inc.",IL,12,13,13
0007494776,"Consolidated Communications Holdings, Inc.",IL,30,82,82
0007494776,"Consolidated Communications Holdings, Inc.",IL,50,66,66
0007494776,"Consolidated Communications Holdings, Inc.",KS,30,618,618
0007494776,"Consolidated Communications Holdings, Inc.",KS,42,605,605
0007494776,"Consolidated Communications Holdings, Inc.",KS,50,1198,1198
0007494776,"Consolidated Communications Holdings, Inc.",MN,10,2918,2912
0007494776,"Consolidated Communications Holdings, Inc.",MO,30,567,567
0007494776,"Consolidated Communications Holdings, Inc.",MO,42,55,55
0007494776,"Consolidated Communications Holdings, Inc.",MO,50,22,22
0007494776,"Consolidated Communications Holdings, Inc.",PA,11,3072,3051
0007494776,"Consolidated Communications Holdings, Inc.",PA,12,33,33
0007494776,"Consolidated Communications Holdings, Inc.",PA,30,106,106
0007494776,"Consolidated Communications Holdings, Inc.",PA,50,45,45
0007494776,"Consolidated Communications Holdings, Inc.",SD,10,3,3
0007494776,"Consolidated Communications Holdings, Inc.",TX,11,5418,5418
0007494776,"Consolidated Communications Holdings, Inc.",TX,12,170,170
0007494776,"Consolidated Communications Holdings, Inc.",TX,30,201,201
0007494776,"Consolidated Communications Holdings, Inc.",TX,50,383,383
0007508237,"Bright House Networks, LLC",AL,42,9827,9827
0007508237,"Bright House Networks, LLC",AL,50,2441,2441
0007508237,"Bright House Networks, LLC",CA,42,7063,7063
0007508237,"Bright House Networks, LLC",CA,50,1840,1840
0007508237,"Bright House Networks, LLC",FL,42,99688,99688
0007508237,"Bright House Networks, LLC",FL,50,25845,25845
0007508237,"Bright House Networks, LLC",GA,42,30,30
0007508237,"Bright House Networks, LLC",GA,50,10,10
0007508237,"Bright House Networks, LLC",IN,42,9257,9257
0007508237,"Bright House Networks, LLC",IN,50,2480,2480
0007508237,"Bright House Networks, LLC",MI,42,3544,3544
0007508237,"Bright House Networks, LLC",MI,50,948,948
0007519481,JAGwireless,IA,70,4371,4371
0007519481,JAGwireless,MO,70,76,76
0007519481,JAGwireless,NE,70,12179,12179
0007556152,Brandenburg Telecom LLC,KY,10,10614,5307
0007556152,Brandenburg Telecom LLC,KY,20,10614,5307
0007556152,Brandenburg Telecom LLC,KY,30,10614,5307
0007556152,Brandenburg Telecom LLC,KY,50,5338,2669
0007556251,Time Warner Cable Inc.,AL,42,4066,4066
0007556251,Time Warner Cable Inc.,AL,50,35,35
0007556251,Time Warner Cable Inc.,AZ,42,4689,4689
0007556251,Time Warner Cable Inc.,AZ,50,61,61
0007556251,Time Warner Cable Inc.,CA,42,151803,151803
0007556251,Time Warner Cable Inc.,CA,50,3062,3062
0007556251,Time Warner Cable Inc.,CO,42,933,933
0007556251,Time Warner Cable Inc.,CO,50,6,6
0007556251,Time Warner Cable Inc.,FL,50,1,1
0007556251,Time Warner Cable Inc.,GA,50,2,2
0007556251,Time Warner Cable Inc.,HI,42,14562,14562
0007556251,Time Warner Cable Inc.,HI,50,354,354
0007556251,Time Warner Cable Inc.,ID,42,4038,4038
0007556251,Time Warner Cable Inc.,ID,50,49,49
0007556251,Time Warner Cable Inc.,IL,42,306,306
0007556251,Time Warner Cable Inc.,IL,50,2,2
0007556251,Time Warner Cable Inc.,IN,42,21131,21131
0007556251,Time Warner Cable Inc.,IN,50,294,294
0007556251,Time Warner Cable Inc.,KS,42,10445,10445
0007556251,Time Warner Cable Inc.,KS,50,181,181
0007556251,Time Warner Cable Inc.,KY,42,56434,56434
0007556251,Time Warner Cable Inc.,KY,50,863,863
0007556251,Time Warner Cable Inc.,MA,42,5007,5007
0007556251,Time Warner Cable Inc.,MA,50,54,54
0007556251,Time Warner Cable Inc.,ME,42,35454,35454
0007556251,Time Warner Cable Inc.,ME,50,245,245
0007556251,Time Warner Cable Inc.,MI,42,550,550
0007556251,Time Warner Cable Inc.,MI,50,15,15
0007556251,Time Warner Cable Inc.,MO,42,14104,14104
0007556251,Time Warner Cable Inc.,MO,50,202,202
0007556251,Time Warner Cable Inc.,NC,42,152179,152179
0007556251,Time Warner Cable Inc.,NC,50,1850,1850
0007556251,Time Warner Cable Inc.,NE,42,10846,10846
0007556251,Time Warner Cable Inc.,NE,50,109,109
0007556251,Time Warner Cable Inc.,NH,42,8652,8652
0007556251,Time Warner Cable Inc.,NH,50,63,63
0007556251,Time Warner Cable Inc.,NJ,42,2009,2009
0007556251,Time Warner Cable Inc.,NJ,50,41,41
0007556251,Time Warner Cable Inc.,NM,42,639,639
0007556251,Time Warner Cable Inc.,NV,50,1,1
0007556251,Time Warner Cable Inc.,NY,42,180678,180678
0007556251,Time Warner Cable Inc.,NY,50,2197,2197
0007556251,Time Warner Cable Inc.,OH,42,230111,230111
0007556251,Time Warner Cable Inc.,OH,50,5869,5869
0007556251,Time Warner Cable Inc.,PA,42,9907,9907
0007556251,Time Warner Cable Inc.,PA,50,194,194
0007556251,Time Warner Cable Inc.,SC,42,45578,45578
0007556251,Time Warner Cable Inc.,SC,50,367,367
0007556251,Time Warner Cable Inc.,TN,42,1822,1822
0007556251,Time Warner Cable Inc.,TN,50,1,1
0007556251,Time Warner Cable Inc.,TX,42,215763,215763
0007556251,Time Warner Cable Inc.,TX,50,4660,4660
0007556251,Time Warner Cable Inc.,VA,42,3327,3327
0007556251,Time Warner Cable Inc.,VA,50,10,10
0007556251,Time Warner Cable Inc.,WA,42,484,484
0007556251,Time Warner Cable Inc.,WA,50,6,6
0007556251,Time Warner Cable Inc.,WI,42,50849,50849
0007556251,Time Warner Cable Inc.,WI,50,1747,1747
0007556251,Time Warner Cable Inc.,WV,42,3968,3968
0007556251,Time Warner Cable Inc.,WV,50,39,39
0007566961,"TRANSWORLD NETWORK, CORP",AZ,70,52259,52259
0007566961,"TRANSWORLD NETWORK, CORP",IL,70,93,93
0007566961,"TRANSWORLD NETWORK, CORP",IN,70,34081,34081
0007566961,"TRANSWORLD NETWORK, CORP",NM,70,41339,41339
0007566961,"TRANSWORLD NETWORK, CORP",OK,70,759,759
0007566961,"TRANSWORLD NETWORK, CORP",TX,70,53881,53881
0007573520,"Twin Valley Communications, Inc",KS,50,3012,3012
0007573520,"Twin Valley Communications, Inc",KS,70,3012,3012
0007581226,"Centre TV, Inc.",WV,41,217,217
0007581234,"Powhatan Point Cable Co., Inc.",OH,41,163,163
0007609514,"Gans Communications, L.P. d/b/a MetroCast Communications",MD,42,1362,1362
0007609514,"Gans Communications, L.P. d/b/a MetroCast Communications",PA,42,2550,2550
0007618929,"Cannon Valley Cablevision, Inc.",MN,41,378,378
0007630791,"Boycom Cablevision, Inc.",MO,41,512,512
0007630791,"Boycom Cablevision, Inc.",MO,42,325,325
0007630791,"Boycom Cablevision, Inc.",MO,70,5,5
0007631187,"Sumner Cable TV, Inc.",KS,42,4287,4287
0007631187,"Sumner Cable TV, Inc.",KS,70,17080,17080
0007635584,Satellite Operations Inc.,MI,41,129,129
0007649882,"R.M.Greene,Inc.",AL,42,2444,2444
0007651219,iLOKA Inc. dba NewCloud Networks,AZ,30,1,1
0007651219,iLOKA Inc. dba NewCloud Networks,CA,30,6,6
0007651219,iLOKA Inc. dba NewCloud Networks,CO,30,943,943
0007651219,iLOKA Inc. dba NewCloud Networks,CT,30,1,1
0007651219,iLOKA Inc. dba NewCloud Networks,FL,30,3,3
0007651219,iLOKA Inc. dba NewCloud Networks,IN,30,2,2
0007651219,iLOKA Inc. dba NewCloud Networks,KS,30,4,4
0007651219,iLOKA Inc. dba NewCloud Networks,MD,30,1,1
0007651219,iLOKA Inc. dba NewCloud Networks,MO,30,1,1
0007651219,iLOKA Inc. dba NewCloud Networks,NC,30,2,2
0007651219,iLOKA Inc. dba NewCloud Networks,NE,30,4,4
0007651219,iLOKA Inc. dba NewCloud Networks,NJ,30,1,1
0007651219,iLOKA Inc. dba NewCloud Networks,NM,30,2,2
0007651219,iLOKA Inc. dba NewCloud Networks,NV,30,1,1
0007651219,iLOKA Inc. dba NewCloud Networks,TX,30,10,10
0007651219,iLOKA Inc. dba NewCloud Networks,UT,30,2,2
0007651219,iLOKA Inc. dba NewCloud Networks,WY,30,5,5
0007690258,Delta Communications,IL,10,810,810
0007690258,Delta Communications,IL,30,21,21
0007690258,Delta Communications,IL,50,532,532
0007690258,Delta Communications,IL,70,30,30
0007716046,"Cumberland Cellular, Inc.",KY,41,233,233
0007716046,"Cumberland Cellular, Inc.",KY,50,202,202
0007718679,COAXIAL CABLE TV CORP,PA,42,321,321
0007719719,"FastTrack Communications, Inc.",CO,50,353,353
0007719719,"FastTrack Communications, Inc.",NM,50,162,162
0007736853,"DukeNet Communications, LLC",NC,50,58,58
0007736853,"DukeNet Communications, LLC",SC,50,18,18
0007738446,"US Signal Company, LLC",IA,50,423,423
0007738446,"US Signal Company, LLC",IL,50,9071,9071
0007738446,"US Signal Company, LLC",IN,50,18842,18842
0007738446,"US Signal Company, LLC",KY,50,40,40
0007738446,"US Signal Company, LLC",MI,50,13854,13854
0007738446,"US Signal Company, LLC",MN,50,176,176
0007738446,"US Signal Company, LLC",MO,50,110,110
0007738446,"US Signal Company, LLC",OH,50,1741,1741
0007738446,"US Signal Company, LLC",WI,50,5091,5091
0007759517,DOBSON TELEPHONE CO INC,OK,10,1043,1043
0007759517,DOBSON TELEPHONE CO INC,TX,10,16,16
0007761273,"Quantum Telecommunications, Inc.",MD,11,357,357
0007761273,"Quantum Telecommunications, Inc.",MD,20,357,357
0007761273,"Quantum Telecommunications, Inc.",MD,50,98,98
0007770084,LIGTEL COMMUNICATIONS INC.,IN,50,109,109
0007770084,LIGTEL COMMUNICATIONS INC.,IN,70,6304,6304
0007799125,"Comspan Communications f/k/aWantel, Inc.",OR,10,60,60
0007799125,"Comspan Communications f/k/aWantel, Inc.",OR,50,330,330
0007808512,"Norstan Communications, Inc. d/b/a Black Box Network Services",CA,50,1,1
0007864895,"E. Ritter Communications, Inc d/b/a Ritter Communications, Inc",AR,10,116,116
0007864895,"E. Ritter Communications, Inc d/b/a Ritter Communications, Inc",AR,50,132,132
0007864895,"E. Ritter Communications, Inc d/b/a Ritter Communications, Inc",TN,50,3,3
0007877517,"Syringa Networks, LLC",ID,10,1,1
0007877517,"Syringa Networks, LLC",ID,30,9,9
0007877517,"Syringa Networks, LLC",ID,50,80,80
0007877517,"Syringa Networks, LLC",ID,70,5,5
0007877517,"Syringa Networks, LLC",UT,30,1,1
0007877517,"Syringa Networks, LLC",UT,50,33,33
0007913668,Vernon Communications LLC,WI,50,280,280
0008039323,"Mountain Communications, LLC",MD,50,15,15
0008064214,LYCOM COMMUNICATIONS INC.,KY,42,694,694
0008064214,LYCOM COMMUNICATIONS INC.,WV,42,195,195
0008064941,"AMA Communications, L.L.C.",TX,10,376,376
0008064941,"AMA Communications, L.L.C.",TX,11,33,33
0008064941,"AMA Communications, L.L.C.",TX,30,292,292
0008064941,"AMA Communications, L.L.C.",TX,50,25,25
0008064941,"AMA Communications, L.L.C.",TX,70,11413,11413
0008072803,"Reliance Globalcom Services, Inc.",AL,30,1,1
0008072803,"Reliance Globalcom Services, Inc.",AZ,30,2,2
0008072803,"Reliance Globalcom Services, Inc.",CA,30,47,47
0008072803,"Reliance Globalcom Services, Inc.",CO,30,5,5
